,0,1,2,3,4,5,6
702,0.83186644,0.15262157,0.29369584,0.70709366,0.22369696,-0.25061706,-0.22427142
703,0.11927748,-0.6452807,-0.07162946,0.54827356,-1.095627,0.76724106,0.5611871
704,-0.22988231,0.2716954,0.0015738634,0.6149952,0.49134156,-0.70003533,0.2936312
705,-0.10281393,0.041416284,-0.36408594,0.87406856,0.5200309,-0.3698856,-0.6673053
706,-0.19283631,0.21725132,0.12010292,0.6265664,0.39495987,0.4847845,0.1634277
707,-0.69464934,-0.097849265,0.53004485,-0.025761465,0.2515452,-0.15937416,-0.5149059
708,-0.061672032,0.15452372,-0.32784384,-0.11785562,-0.46973163,0.55962247,-0.14722788
709,0.7263778,0.7643739,-0.04052298,-0.50422436,-1.042949,-0.73601854,-0.6869174
710,0.6892348,0.057912294,0.19480227,-1.1102105,-0.5989832,0.4435399,0.14338705
711,-0.07360264,0.28242117,0.8178989,-0.110521235,0.0346849,0.096298456,1.1960548
712,-1.0496781,0.3416115,-0.057401124,0.28338587,-0.32868627,-0.024482515,0.3557053
713,1.5564551,0.4040181,-0.4240328,-0.21187983,-0.22670706,-0.8978216,-0.1650451
714,0.36641455,-0.6371161,0.5242413,0.24388741,-0.36711666,-0.07076482,0.7991609
715,0.3667739,0.0043918276,-0.118841656,0.038304534,-0.2558818,-1.0523747,1.021089
716,0.0776625,0.19907363,-0.028953874,-0.3675584,-0.09296224,-0.7996974,1.1385432
717,-0.617256,-0.51598316,-0.22012961,0.64403784,0.0072544995,-0.6180679,0.6271692
718,0.3655003,0.2692175,0.35786712,1.197181,1.0925474,-0.34335768,0.8119425
719,0.1915841,0.24954791,-0.84613544,-0.08519288,-0.4064118,0.41402942,0.5355402
720,-1.0372431,-0.011017432,0.5609307,-0.09333948,0.36453182,0.17558274,0.17083012
721,-0.13565749,-0.6082904,-0.5607651,0.35467625,0.009729127,-0.06925612,-0.21194503
722,-0.15259442,0.5234559,-0.16762204,-0.67053235,0.37182587,-0.10243833,0.015697932
723,0.80378914,-0.0102802785,0.14459184,-0.58946174,-0.10983472,0.30476302,-0.7776869
724,0.100422546,0.050395537,0.020643728,0.5185794,0.16721925,0.73903596,-0.49679476
725,0.06796228,0.042233393,-0.53462726,0.4781475,1.1623367,-0.0085030375,0.25251055
726,0.04225924,-0.35679233,-0.9103801,-0.35288674,-0.6959792,0.852051,-0.05755485
727,-0.17295967,0.44457692,-0.56087554,-0.38343203,0.034036133,0.5143845,0.2508425
728,0.12416257,0.039058868,0.20011793,0.10082645,-0.51498616,0.023039611,-0.5368443
729,0.040541273,-0.24032398,1.2696908,-0.019947192,-0.70211977,-0.06709011,0.25967938
730,0.83668196,-0.2947262,-0.791214,0.4084185,-0.69029933,-0.21807772,-0.12881024
731,-0.034816727,0.34458223,-0.34181714,-0.13686463,-0.0071351766,0.07479898,0.048913587
732,0.21800289,0.42191976,0.19631706,0.22679277,-0.7911116,0.025113849,0.23975377
733,0.3644706,-0.34617537,-0.32951963,-0.28705034,0.26820695,0.51694053,-0.20373005
734,0.45398116,0.061739903,-0.06214289,-0.10569212,0.37330568,0.16278891,1.1379128
735,-0.42611232,0.25905085,-0.26460052,-0.4346435,-0.0054335687,0.06867624,1.4590868
736,-0.09207291,-0.56508934,0.13650537,-1.03732,-0.04597839,0.008012641,0.39730018
737,0.48681113,-0.2517848,-0.075307004,-0.38306043,-0.5640313,0.15494739,-0.6367928
738,-0.20731345,-0.49758697,0.2748416,0.90071505,-0.65079397,-0.92650926,-0.062443443
739,0.007848898,0.109329656,-0.22316025,-0.10031965,0.1837552,0.52021545,-0.9775244
740,-0.18446971,0.106904395,-0.45898804,0.8655848,-0.31770495,-0.020646343,0.27801105
741,-0.2956424,-0.9232865,-0.21432726,0.51472026,-0.16844757,-0.42321715,0.46283612
742,-0.16538745,-0.2550804,0.07472804,0.3853751,1.1908568,0.41361806,0.57992
743,-0.2529831,-0.512934,0.031165674,0.05358496,-0.5392564,-0.08764727,0.1996588
744,0.1801967,0.25214392,0.14548236,-0.25350434,-0.25695032,-0.5994757,0.8923875
745,0.0067251823,-0.11242653,-0.46439603,1.467829,-0.536664,-0.21442397,0.20791842
746,0.3001065,0.47896603,0.90380424,0.25307882,-0.5280154,-0.12847257,0.15391618
747,1.034113,-0.6989027,0.60128826,0.089957185,0.41891527,-0.050997358,-0.4212163
748,0.3754364,0.32721552,0.4860285,-0.0066523175,-0.29991102,-0.7793935,0.40968663
749,0.21194474,-0.48289132,-0.26928684,-0.23337941,-0.7414922,-0.4088412,-0.56691515
750,-0.2062395,-0.36934873,-0.81350243,1.0112951,0.62627035,-0.3895097,0.1362107
751,0.20873255,0.5955429,-0.4093025,0.5460534,-0.27395266,-0.6679312,0.36206827
752,0.6453792,1.2939545,-0.59986264,0.34945986,-0.20490062,0.39167935,-0.73524475
753,-0.6313849,-0.3879374,0.039482024,-0.32054064,0.32952717,0.5134473,0.29978877
754,0.8093938,0.20791331,-0.6084483,0.68168825,-0.30257812,0.45520926,0.7868671
755,0.22834401,-0.7480794,-0.4591061,0.66137224,-0.08456134,0.039786767,0.3794122
756,0.34816143,0.1393999,-0.10433418,-0.15633422,0.42894942,0.27678478,-0.12865
757,0.54105616,-0.06451706,-0.42583108,-0.37948534,-0.4893704,-0.136205,0.6168621
758,-0.4025476,0.09423788,-0.32834467,-0.13015452,-0.7550206,-0.110269114,-0.09685269
759,0.270144,0.11164045,-0.5991961,0.5420991,0.10515152,0.09919676,-0.0045911768
760,-0.25887874,0.10890117,0.23779422,-0.87344784,-0.26938042,-0.12747349,0.1280853
761,0.5966555,-0.3858704,-0.24898092,-0.25626704,-0.4007638,-0.17359325,0.3854011
762,-0.52691776,0.2139072,-0.85095114,-0.280669,-0.16474465,0.8374298,-0.13740115
763,-1.1006217,-0.9994444,0.017014794,0.30688542,0.18772793,0.08378505,0.5811298
764,-0.2697956,0.4474553,-0.81600744,-0.4524739,-0.9035207,-0.13742265,-0.023130609
765,0.057050746,0.030941676,-0.46377668,-0.09512042,-0.7487233,0.68161446,-0.15181303
766,-0.24444306,0.7944702,-0.62112325,-0.56279355,-0.5481102,-0.033935692,0.21581581
767,0.36983773,1.2859976,-1.1247163,0.30436778,-0.2785653,-0.2932076,-0.30988607
768,-0.45438483,0.84226245,0.42114866,0.011597989,0.6755079,-0.7562645,-0.6653526
769,-1.0889839,-0.34970728,0.08084926,0.05142929,0.074670956,-0.70552844,0.40157738
770,0.11981376,0.36652714,-0.9463811,0.15574543,-0.5938826,-0.19866163,0.26718244
771,0.045546804,-0.42576998,0.003136578,-0.76576763,0.5751337,-0.10264201,0.559275
772,-0.26326585,-0.26178798,-0.3820934,0.43808696,-0.3547156,0.32229772,-0.1912262
773,-0.9879817,-0.28515702,-0.58955413,0.016951362,-0.5952039,0.46298754,-0.04553793
774,-0.088797994,0.32794607,0.48195347,-0.010049376,-0.38560015,-0.8869848,-0.34302488
775,-0.30860612,0.053528726,-0.17257345,0.34396648,-0.30649164,-0.028520584,0.59199375
776,0.17091261,-0.030018771,-0.30097222,-0.3166157,-0.42530662,-0.27050343,0.37783292
777,-0.11094414,-0.6748865,0.88408464,0.15998259,-0.7034717,-0.22092447,0.05544319
778,0.85229605,-0.5540562,0.48802036,0.6997432,-0.31432715,-0.13875681,-0.5181546
779,-0.10173057,-0.018294986,0.329825,0.54509175,-0.37404802,-0.98366255,-0.01062239
780,0.14676876,0.124708846,-0.16333662,0.06237605,0.7577224,0.19086708,-0.1866842
781,-0.2500989,-0.08492618,0.81837,-0.09165035,-0.009897172,-0.24115679,0.5494917
782,0.9799186,0.22530653,0.04138645,0.018391417,-1.1921535,0.37257543,0.06708321
783,0.21417102,-0.3557311,-0.19222844,-0.20551246,0.5108115,-0.18937992,1.0413302
784,0.21543121,-0.63784134,-0.06427315,-0.32583755,-1.0971912,0.7997355,0.35157126
785,0.26660365,0.08270183,-0.6910088,-0.24180856,0.4208904,-0.52561,-1.2658846
786,-0.113553,-0.070878774,0.06778171,0.36425933,0.3188029,0.1293849,0.5977657
787,-0.7594849,0.2522909,0.31326917,-0.61978114,-0.7514353,-0.37297106,-0.33077073
788,0.37670973,-0.3072694,-0.42817426,-0.30581686,0.55931616,0.0065216874,-0.089625515
789,-0.05500275,0.6460302,-0.37458587,0.6577541,0.105248146,-0.08020969,1.2504503
790,-0.52781975,-0.17684288,-0.61621565,0.47623098,0.8445945,0.8349614,0.61197436
791,-0.09881023,-0.1826205,-0.8355849,1.0179368,0.23448904,-0.24597846,0.66402847
792,-0.48638225,0.20331101,-0.08631457,0.31933856,-0.03178677,-0.7254639,0.037788186
793,0.52443206,-0.0146082025,0.38755757,-0.52276474,-0.013130397,-0.31225523,0.37349042
794,0.015745781,0.34503683,0.5438552,0.34580928,0.13655922,-0.49910614,-0.0013930553
795,-0.2665452,-0.17203198,-0.18726708,-0.4899628,-0.9786693,-0.33407152,0.09668972
796,-0.67408854,0.007841119,0.9501342,0.51152825,0.8217707,0.19556394,0.5837549
797,-0.36198238,-0.32217014,-1.3695701,0.5930727,0.770162,-0.27658862,-0.12697585
798,-0.37693107,0.19132678,0.56246626,-0.871386,0.20471926,-0.13833588,0.056697197
799,0.229497,-0.09410122,-0.051793426,-0.10693759,0.48515812,0.20937999,0.11029177
800,-0.6354759,-0.18928987,0.4493346,0.018848287,0.32976574,0.8832559,0.519303
801,0.046579167,-0.2554946,-1.2767748,-0.08419246,-0.16300625,0.1951831,-0.076952614
802,-0.16019253,-0.88969946,-0.4699839,0.23832552,0.8579538,-0.04876269,0.16390553
803,0.4762391,-0.40544698,0.18340702,-0.37024504,0.4324122,0.07570153,0.1492259
804,-0.3912993,0.3535162,1.0423565,-0.50395584,-0.16987951,0.11580373,0.3932031
805,-0.27977315,-1.4165151,0.67959476,0.38025305,-0.8714738,-0.3037844,0.78409123
806,0.72389823,0.46932,-0.088056214,0.04149371,-0.0654629,0.5641199,-0.4379212
807,-0.40289983,0.50513726,-0.022180729,0.68923366,-0.3357561,-0.02738918,-0.4612065
808,0.0036813407,-0.7392735,-0.2438167,-0.71812695,0.34696162,0.35829467,-0.8651314
809,0.6669429,1.2487075,0.023003193,-0.32055712,1.4121653,-0.65948427,0.010053233
810,0.08981114,0.6725738,0.17986949,-0.24931695,-0.4755922,-0.17091091,-0.5034637
811,0.02391266,-0.28209808,-0.7470189,0.6275729,-0.24883626,-0.6340684,-0.084129564
812,0.034185782,-0.8732334,0.16582383,-0.52357876,0.8555144,0.26198027,-0.19995
813,-0.3725839,-0.052483853,0.30639538,-0.012747064,-0.108579405,0.029185146,-0.30192947
814,-0.17160296,-1.0428963,0.4868631,0.1493989,-0.38672793,0.94936746,0.04350824
815,-0.5180718,0.42836872,0.19902411,0.19728999,-0.2128778,0.22524786,-0.13087915
816,0.27797073,-0.9524722,-0.21693674,0.86107755,-0.38353372,-0.30191916,-0.22398067
817,-0.60740304,-1.1041404,-0.1152932,0.067929715,-0.026252534,-0.07243928,0.021520436
818,0.5114207,-0.09522309,-0.28704128,-0.14056274,0.2896734,0.70601344,-0.31407186
819,0.049466893,0.16917872,-0.496289,0.010208583,-0.7328369,-0.8845252,0.1833732
820,-0.19193737,0.1011402,-0.008947489,-0.48820004,-0.02262715,-0.6165506,0.6954862
821,-0.6779852,-0.097892635,-0.5211358,0.28521058,-0.16571568,-0.25933337,0.42660078
822,0.014715296,0.2583222,-0.49066296,-0.7024085,0.05360398,-0.15942317,0.31321734
823,-0.039954226,0.10253767,-0.8116913,0.94421846,-0.08212099,0.34879348,-0.41804585
824,0.15400495,-0.6514224,0.22603393,-0.17798704,0.0145952515,0.348987,-0.6162702
825,-0.34224588,0.22866213,1.0491108,-0.06904117,0.29556805,-0.053485736,0.9711228
826,-0.87361085,0.047310524,-0.81277204,-1.2532858,0.14873102,0.0697489,-0.14241847
827,-0.053097043,1.5491498,-0.12908757,0.2550622,-0.3246824,0.14761628,-0.119116835
828,-0.20525925,0.9094493,0.58859247,0.06837332,-1.1521059,-0.1805046,1.3515137
829,-0.11533083,0.5516088,0.7209712,0.10948196,-0.4209108,-1.2176561,0.3420816
830,-0.407378,0.08807523,-0.6249102,-0.13261877,0.016859528,0.13429679,-0.5574111
831,0.5984555,-0.2984474,-0.83723474,-0.05451171,0.017187655,0.08029471,0.6810662
832,-0.11822442,-0.05980981,-0.5515922,0.41027674,0.09215453,-0.21001387,-0.9523373
833,0.7222061,-0.61384,-0.295639,0.17917226,-0.59827894,-0.7467549,-1.0619738
834,0.3604985,-0.2725931,1.4636351,-0.49717754,-0.46072552,-0.2826965,0.12156733
835,-0.23510167,0.3061661,-0.4892942,-0.69079584,-0.8991074,-1.1117871,-0.2590345
836,-0.15049015,-0.3157185,0.6217029,0.6140151,-0.1674015,-0.89696056,-0.28335255
837,-0.2999107,-0.32856748,-0.34885946,-0.32673144,-0.1932708,-0.31777054,0.104161255
838,0.18018436,-0.45532253,0.6355327,-0.49003115,-0.8089003,0.19038904,-0.40870407
839,0.16064574,-1.2018343,0.69622797,0.3361467,-0.7502383,-0.7393886,0.83613294
840,-0.36868995,-0.4170924,-1.133026,-0.1753891,-0.11385981,0.35774654,-0.6995392
841,-0.7601434,0.22548132,0.50336504,-0.78557616,0.54075706,0.01877092,0.54590267
842,-0.03511018,-1.2611389,-0.07598369,0.5300719,-0.446873,-0.19398248,-0.08806675
843,-1.449757,0.8356738,-0.45068783,0.25286773,-0.04335057,0.6288095,0.20302807
844,-0.117462136,-0.44675756,0.39892536,-0.93672067,0.3229452,-0.5495224,0.62614185
845,0.08064977,0.3220619,0.040994406,-0.8761886,-0.43036458,0.33619466,0.08332791
846,0.59049493,0.20163728,-0.48335093,-0.39803207,0.051458694,-1.157022,0.83672094
847,0.22087337,0.6135173,-0.790302,0.62228256,1.1157495,-0.6604392,0.3857009
848,0.0005549723,-0.7722169,0.24644199,0.4168016,-0.30056328,0.5829583,-0.8333817
849,-0.74737805,0.0682987,0.012692639,-0.35828674,0.40479723,0.26544717,0.42906955
850,-0.06156822,0.30129012,-0.22282515,1.0269094,-0.4062729,1.0526487,0.017443974
851,-0.68775547,0.68403965,0.06295069,0.42556205,0.611928,0.16897778,-0.29612043
852,0.4878567,0.00037775372,0.34292892,-1.0768653,0.22349086,-0.3192929,0.8266548
853,0.31154367,0.119928874,0.243155,-0.49922043,0.81162834,0.9956852,0.19645676
854,0.7952018,-0.2845741,-0.39855677,0.020462375,0.21747051,-0.19699334,0.2688841
855,0.15319474,-0.49915338,0.25939652,0.43176413,0.08573466,0.57632405,-0.6087019
856,0.23397522,-0.58514035,-0.5570407,-0.31546542,-0.4710301,-0.2739979,-0.107075155
857,0.41857725,-0.16057952,-0.7928128,0.5700339,-0.41854507,-0.029360214,0.22326826
858,0.099805206,0.54708976,0.23950157,-0.4306548,1.0892811,0.09716673,-0.07367011
859,0.4819627,0.124725476,0.1996141,1.246092,-0.13756071,-0.15888044,0.058289256
860,0.53575796,-0.753267,-0.98277795,-0.29355764,-0.81696147,-0.21241568,0.25124985
861,-0.44537443,-0.7134133,0.03466858,0.43127173,-0.84748673,0.4101162,0.4086531
862,0.47704256,0.6092401,1.101007,-0.17804602,0.05478579,-0.20821922,0.0009884224
863,0.7664367,-0.6725072,-0.43052483,0.68859047,0.5100182,-0.18156582,0.427201
864,0.17060792,0.7501373,0.037254795,0.5128161,1.321006,0.2990496,0.024664083
865,0.3612235,-0.18264043,1.1939838,0.09003552,-0.13646667,-0.4178445,0.5486101
866,0.43359372,-0.24867718,0.28822568,-0.754278,0.09248529,0.22637817,0.8536649
867,-0.3854094,-0.6391763,-0.44771397,-0.66828424,0.6683287,0.77431965,0.16010828
868,0.6106475,0.06697919,-0.047555823,-0.1665188,-0.15519549,-0.7739008,0.13212737
869,-0.020166956,0.37268037,0.046761747,-0.081351854,-0.43559653,0.03607662,0.3691186
870,-0.5716695,0.043736875,0.11652148,-0.3590324,-0.29392815,0.115305424,-0.56671053
871,0.17496186,-0.4476772,0.53142685,1.1689138,-0.4303784,0.26710394,-0.36337095
872,0.5204771,-0.6326292,0.24029338,-0.43649447,-0.1034923,-0.51551265,0.41117522
873,-0.41849017,0.27598214,-0.17204902,-0.057236187,0.07387795,-0.38091233,0.10518356
874,0.7651673,-0.38904738,0.5859051,0.7490488,-0.4080775,-0.7275273,0.15098044
875,-0.27370375,0.9343016,0.01740377,-0.4010997,-0.5735797,0.54495245,-0.285592
876,0.0219144,0.47790137,-0.24212918,-0.022964414,-0.008284205,0.34166226,0.29537216
877,-0.11005686,0.03182453,-0.18588951,-0.7388062,0.12880042,0.9460959,-0.44185957
878,-0.38651484,-0.4353639,0.3622959,0.22424273,-0.07926884,-0.45900953,0.046188395
879,-0.7823111,0.07171328,0.4357622,-0.62559956,-0.76625913,0.7897189,-0.30587983
880,0.5679739,-0.07699883,-0.08097741,0.21920635,-0.44199944,0.06624857,-0.19074471
881,-0.66024673,0.16874103,-0.1316539,-0.078512415,-0.6050805,0.7957002,0.43835708
882,0.48207796,-0.15272234,-0.8645914,0.97645867,-0.030548753,-0.3743999,0.20840079
883,0.5835604,-0.011525278,0.6392876,0.5415,-0.5381906,-0.33689505,0.4787686
884,-1.3563063,-0.07472785,-0.7154156,-0.2382769,-0.14941004,-0.1791222,-0.27613062
885,-0.5485718,1.1459557,0.933731,-0.58103293,0.79105836,-0.19973275,0.06459374
886,-0.03163698,-0.3298743,0.49192616,0.062943265,-0.2382757,-0.6522947,-0.44679752
887,-0.82069004,0.006111774,-0.5983328,-0.13278025,0.6850509,0.5996498,-0.016138447
888,-0.043542363,0.9399373,0.26037806,-0.16390324,-0.71300906,0.1969366,0.41466188
889,-0.31582576,0.14560138,-0.18178664,-0.0920162,-1.243911,-0.1108907,0.48468465
890,-0.31570128,0.026263185,-0.37797534,0.18022084,-0.1082616,-0.46962076,0.66627574
891,0.464466,-0.30245337,0.24889416,0.268706,0.32115063,-0.847128,0.5033033
892,-0.2848495,-0.17891397,1.3189409,0.1509367,-0.19316123,-1.1026472,0.6948821
893,-0.67260486,-0.5017195,-0.16567615,0.7082059,0.38662,-0.078918755,0.15414603
894,-0.30019283,0.06982684,0.03666837,0.48438495,0.48358905,0.24698868,-0.18117377
895,0.37091115,-0.045984235,-0.5409572,-0.2016439,0.042263493,0.4551079,-0.091764085
896,-0.60459936,0.028370842,0.05672802,0.09291881,0.45993575,0.50946164,-0.29710543
897,-0.30807173,-0.52009934,0.34940782,0.72441006,-0.15754096,-0.12071528,0.7333913
898,0.25277892,0.21811785,-0.59545827,0.33936402,-0.46456817,-0.5670101,-0.17338578
899,-0.29289636,-0.11079985,-0.7204908,0.47940814,0.56384313,-0.97367126,0.4892289
900,-0.40526432,0.42848778,-0.034223247,0.014387782,-0.092548825,0.6060646,-0.619794
901,0.30392018,0.5506651,0.35817003,1.1623495,-0.26447338,0.47865242,-0.053045318
902,0.61670303,-0.003844498,-0.1939379,0.6530361,-0.24578097,-0.7063629,-0.25842345
903,0.30951646,0.69601935,0.055564687,0.6590985,-0.67908746,-0.22163174,-0.14428756
904,-0.057279713,0.042047195,0.34545547,-0.22240342,0.06951434,-0.022561446,-0.46294495
905,-0.056833345,-0.071829766,-0.08254028,0.015879728,0.03783677,-0.21614759,0.63635737
906,-0.58474034,-0.36048505,1.3899819,-0.5189957,-0.6768773,0.36723837,-1.0385599
907,-0.117636956,1.0729125,-0.772468,-0.99098223,-0.7495906,0.4491798,0.56238836
908,-0.2562944,0.3416062,0.69512767,0.8936732,-0.12316764,-1.1507359,-0.41043946
909,-0.21340209,-0.1294694,-0.0939297,0.5594473,0.6372142,-0.08583683,0.54924244
910,0.17883068,0.032252986,0.45327207,0.036126025,1.0289056,-0.71920556,-0.25758544
911,-0.063259445,0.21972634,0.6339802,-0.012199284,-0.7111148,0.42125696,0.37747937
912,-0.9709293,-0.0019020669,-0.7950709,-0.33232555,-0.45140445,0.40463236,0.05841509
913,-0.6427955,0.440033,-0.7169029,0.1650569,-0.40700534,-0.18283854,0.25213537
914,0.2607247,0.6684845,-0.04112685,0.15322544,-0.21886866,0.09099494,0.21974303
915,-0.049154922,-0.90187526,0.16573545,0.18228073,-0.34008673,-0.6421935,0.7379396
916,0.24572276,-0.11454052,-0.56851643,-0.41090742,0.6512952,0.06883097,-0.27529353
917,0.2548446,-0.40719908,0.7504215,0.67640024,-0.23328704,-0.31433514,-1.3090667
918,-0.74079037,-0.6697349,0.06759517,-0.16311686,-0.67266774,-0.14058203,0.25266856
919,0.26391968,-0.9498351,-0.06413174,-0.6916704,0.45086434,0.3920732,-0.44901362
920,-0.3830226,-0.23063353,-1.1263967,0.16798408,-0.13642228,0.48508754,-0.5492046
921,-0.30956146,-0.75326264,-0.5021453,-0.590991,0.49798685,-0.34913093,0.06208784
922,-0.1903817,-0.6347326,-0.08415021,0.29955167,-0.6038797,0.4045564,-0.42486045
923,-0.24149196,0.26534155,-0.3317181,0.018787429,-0.15734541,0.064684,-1.1903696
924,-0.91484094,0.30798352,0.5185907,-0.45524335,-0.12201417,0.14735962,0.3466088
925,-1.0138386,-0.44302014,-0.16628969,0.3515701,1.2492152,-0.11400286,-0.7034887
926,0.20113404,0.6604979,0.05400706,-0.45332426,0.47899696,0.3317728,-0.5130404
927,0.19071281,0.4986328,0.590945,-0.033224486,-0.17903972,0.6136369,-0.60508025
928,0.21928965,-0.6850133,0.53268814,-0.12902276,0.6342916,0.24570638,-0.6116101
929,0.7123139,0.7756226,0.44114324,-0.38079393,-0.15300697,0.072713606,-0.3518552
930,0.8461733,0.07216324,-1.3516741,0.16967791,-0.1740787,-0.037463278,-0.18430968
931,0.4035232,0.5598439,0.14152658,-0.16965559,-0.020668602,0.009799808,-0.40121502
932,0.28946432,0.23002116,0.77022064,0.6276749,-0.34283745,0.4101492,-0.47547668
933,0.34796605,-0.2583071,-0.5116266,0.14002267,-1.3372836,-0.8754878,-0.088745944
934,0.041220885,-0.18465939,-0.78971815,-0.40894592,0.19560467,0.29089087,-0.008111559
935,0.5784169,0.1986985,-0.37372783,-0.14025103,-0.70143306,-0.054069497,0.5560503
936,0.34264505,0.7010047,-0.15144262,0.6730499,-0.09665211,0.7357925,-0.010928374
937,0.3536157,0.73755616,-0.09671381,0.109194495,0.6444317,-0.06650158,-0.66044617
938,1.0715035,-0.23488224,0.079378024,0.57800335,-0.30424696,-0.50393397,0.12686865
939,-0.8965382,-0.14395304,0.12251933,-0.13497595,-0.7717255,0.797089,0.051769078
940,0.71557605,-0.13001813,-0.440006,0.13459046,-0.107893564,-0.5888807,0.73489213
941,-0.3111351,-0.9201332,0.664083,-0.25214902,-0.30391195,-0.88269377,0.87047076
942,-0.6447403,0.02922474,0.45631015,0.21085846,-0.029827155,-0.85083294,-0.4048624
943,0.09390017,-0.39358702,0.10167973,0.3408717,0.48125145,-0.6130897,1.098323
944,0.38373968,-0.00085707684,0.5447683,1.1827039,-0.71936005,-0.11263132,-1.1892158
945,0.09632577,0.18269712,-0.019581057,-0.32726678,-1.0247573,0.18676685,0.7277172
946,-0.29550922,0.22002997,-0.78407216,0.22860654,-0.19669116,-0.381209,-0.38018182
947,-0.19680579,0.19121666,-0.6560816,-0.19855766,-0.02073589,-0.5495196,0.8983326
948,-0.42674774,-0.33471847,-0.48915398,0.89924,0.2764526,-0.468296,0.5531158
949,0.100349344,0.1286267,-0.1722386,-0.374708,0.16888306,-0.2725436,0.9083778
950,-0.6346456,0.7680784,-0.055659425,0.14954287,0.4165789,-0.31512466,0.4321242
951,-1.3537719,-0.35999477,-0.4620314,-0.62675303,-0.10747742,0.19287498,0.35133
952,0.12043838,-0.33284673,0.18450822,0.06214285,0.4680281,0.38846835,0.015238207
953,-0.4486265,-0.32647508,-0.27489468,-0.15763317,0.13402522,0.3575872,-0.025559347
954,0.008062394,0.07165315,-0.25795266,-0.46269614,-0.8777189,-0.34757468,0.23657273
955,-0.35145572,-0.11890352,0.23321564,0.26034474,-0.53976643,0.49852967,0.56367505
956,-0.56492496,-0.41191843,0.59554535,-0.07342676,-1.109889,-0.6998407,-0.12468481
957,-0.58152133,-0.20671189,0.016198106,0.7311273,-0.14522696,0.5362709,0.7143801
958,0.71715486,0.1423773,-0.9816446,0.23041244,0.52419996,-0.040533554,0.8722919
959,0.42991677,0.28413668,0.54319036,0.16668493,-1.2464052,-0.24956948,0.598584
960,-0.40379566,-0.11173625,-0.52241814,0.8919613,0.8407462,-0.44193444,0.073649
961,-0.34024704,0.30747232,0.25484154,0.4058528,0.16595922,1.4677031,-0.5139619
962,-0.8553017,-0.1965451,-0.78399414,-0.74623114,-0.5006573,-0.46109444,-0.47730905
963,0.25910947,-0.25309452,-0.089757286,0.44711637,-0.38316128,-0.13227294,0.18288
964,-0.9707839,-1.1924528,0.17305866,0.24600714,1.0321101,0.07904744,0.40986985
965,-0.09773632,0.14861362,0.8336284,-1.0619965,0.20680813,1.0677934,0.14101711
966,0.8252865,-0.31460607,-0.016023748,0.016762352,-1.1087955,-0.5840889,-0.54843754
967,0.41103303,0.43607655,0.16201822,0.41205144,-0.08207471,0.60096586,0.004394221
968,0.028932024,-0.13279632,0.34222525,-0.21059941,0.48821568,-0.56607455,-0.54945815
969,0.34371337,-0.044272106,-0.22694571,0.44502887,-0.3036307,-0.10010063,0.699614
970,0.7695712,0.7861991,-0.14106289,0.61535144,-0.47447643,-0.45345142,-1.1752279
971,0.8364341,-0.43198994,-0.06326629,-0.45516217,0.34758264,-0.18781683,-0.6524084
972,0.22083127,-0.716865,-0.41870287,-1.0534445,-0.71197903,0.08926459,-0.98226804
973,-0.74057287,-0.001184458,-0.27180344,0.9960183,0.91694826,-0.43396124,0.2785688
974,0.37464127,-0.29873943,-0.7477708,-0.0061492245,-0.08642284,-0.21788225,0.22115843
975,-0.3753648,-0.5759988,0.054541484,0.19298504,-0.58832246,0.46404532,-0.88524055
976,-0.28905672,-0.12900427,-0.31811187,-0.28253025,0.9355372,-0.42544204,1.2206109
977,0.2185634,0.046027567,0.23812018,1.2649639,-0.4967965,-0.560209,-0.3774331
978,0.016071573,-0.86288553,0.01116962,0.84677356,0.075703695,-0.14634272,-0.3090802
979,0.44925585,-0.4129164,0.923198,0.9666799,0.1283754,-0.005757544,0.5153299
980,0.5473992,-0.40299585,-0.26327756,-0.6611737,0.20453247,0.33331394,-0.6749628
981,-0.22759946,-0.67362696,-0.44939992,0.27550852,-0.36674103,-0.15041298,-0.81365585
982,0.09349511,-0.02213666,-0.36447963,-0.09450715,0.09014744,-0.40743408,-0.7381313
983,0.9027872,-0.31663635,-0.04838005,0.50541985,1.7645276,-0.6222432,0.22491361
984,-0.35377616,-0.26939514,-0.36010602,-0.56282747,-0.020645682,-0.73725134,0.47340378
985,0.027501468,0.2112175,-0.2330943,-0.18360196,0.14378196,-0.5820253,-0.17899522
986,-0.42980677,-0.4452844,-1.0549191,0.6696633,-0.34326938,0.58168805,0.5343962
987,-0.6429998,-0.5442056,1.2802515,0.87546295,-0.015759256,0.12868655,-0.3154232
988,0.21617636,-0.35859096,-1.0161769,-0.66077787,0.010546374,-0.56553364,-0.03363873
989,-0.5373305,-0.39117697,0.42658266,0.12374027,-0.0048322105,0.43948197,0.24030429
990,0.7232816,-0.22992963,-0.2148175,-0.65055466,-0.21449035,0.48238495,0.64999366
991,0.48015258,-0.8970959,0.54157263,-0.9192593,0.44905865,-0.18389226,0.35126665
992,-0.6662242,0.5855838,-0.7324874,-0.33422744,-0.4990473,-0.8771424,0.047263782
993,0.9030446,1.3334526,0.048577894,0.5583406,0.116047315,0.2494416,-0.17107433
994,0.097538464,0.26873934,-0.28922987,-0.03874715,-0.02921506,0.41320166,-0.5330161
995,-0.025771104,0.9560027,0.58203006,0.6745895,0.01221592,0.16049878,0.50111806
